Course ID,Course,Subject,Course No,Min Credits,Course Levels,Current Status,Short Title,Long Title,Schools,Division,Department,Acad Lvl,Yearly Cycle,Session Cycle,Reg Restrictions,Course Types,Natl ID,Terms Offered,Last Term Offered,Start Date,End Date,Description
188,ENGL-3533,ENGL,3533,3,3,A,Creative Writing II,Creative Writing II,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.1302,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017SP, 2016SP, 2015SP, 2014FA, 2014SP, 2013SP, 2012FA, 2011SP, 2007SP, 2005SP, 2003SP, 2001SP, 2000FA, 2000SP, 1999SP",2023SP,1/1/1950,,"Prerequisites: ENGL-1213 with a grade of ""C"" or , better and ENGL-3523. An advanced study and , practice of the craft of one major genre , (poetry). The course is a workshop in practicing , the particular features of the genre under study , and a study of the process of revising, editing, , and marketing manuscripts. This course is , normally offered in the spring semester of odd , numbered years."
3367,ENGL-3543,ENGL,3543,3,3,A,Studies in American Literature,Studies in American Literature,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,2002FA,2002FA,1/1/2002,,
919,ENGL-3673,ENGL,3673,3,3,A,Amer Lit Surv I,Amer Lit Surv I,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2016FA, 2014FA, 2012FA, 2010FA, 2008FA, 2006FA, 2004FA, 2004SU1, 2003SU, 2002FA, 2002SP, 2000FA",2022FA,1/1/1950,,"Prerequisite: ENGL-1213 and ENGL-2223 with a , grade of C or better. Non-majors by permission , only. A study of early American literature from , the writings of the explorers and colonists , through Edgar Allan Poe. This course is normally , offered in the fall semester of even numbered , years."
922,ENGL-3713,ENGL,3713,3,3,A,Struct Engl Lang,Structure of English Language,HBIBL,LLC,LALT,UG,O,F,LEVEL,STND,13.1401,"2023SP, 2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA, 2012FA, 2011FA, 2010FA, 2009FA, 2008FA, 2007FA, 2005FA, 2003FA, 2001FA, 1999FA",2023SP,1/1/1950,,"Prerequisite: ENGL-1213 with a grade of ""C"" or , better. An advanced analysis of English grammar, , emphasizing constituent structure, instruction to , non-native English speakers, and application to , writing. This course is normally offered in the , fall semseter."
5135,ENGL-3723,ENGL,3723,3,3,A,Methods of TEFL,Methods of TEFL,HBIBL,LLC,LALT,UG,,A,LEVEL,STND,13.1401,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017SP, 2015SP, 2013SP",2023SP,9/1/2012,,"Prerequisite: ENGL-1213 with a grade of ""C"" or , better. An introduction to the techniques and , methods of teaching English as a second language, , including the development of teaching materials , and participation in a mini practicum. This , course is normally offered in the spring semester , of odd numbered years."
923,ENGL-3773,ENGL,3773,3,3,A,Amer Lit Surv II,Amer Lit Surv II,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.1402,"2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017SP, 2015SP, 2013SP, 2012SP, 2011SP, 2010SP, 2009SP, 2007FA, 2007SP, 2005FA, 2005SP, 2003FA, 2003SU, 2003SP, 2002SP, 2001FA, 2001SP, 2000SU1, 1999FA, 1999SP",2022SP,1/1/1950,,"Prerequisite: ENGL-1213 and ENGL-2223 with a , grade of C or better. Non-majors by permission , only. A study of the major American authors and , literary movements from the postbellum era to the , twenty-first century. This course is normally , offered in the spring semester of odd numbered , years."
193,ENGL-3813,ENGL,3813,3,3,A,Advanced Writing,Advanced Writing,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.1401,"2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017FA, 2015FA, 2014FA, 2013FA, 2012FA, 2011FA, 2011SP, 2009FA, 2009SP, 2005FA, 2003FA, 2002FA, 2000FA",2022SP,1/1/1950,,"Prerequisite: ENGL-1213 with a grade of ""C"" or,  better., , An expansion of writing skills in expository and,  argumentative modes for both formal and informal,  contexts. Entails the analysis of rhetorical,  features of writing such as genre differences and,  formal argument methods (Classical, Toulmin,,  Rogerian), the linguistic analysis of style and,  imitative practices, and the advanced application,  of the writing process to student composition.,  This course is normally offered in the spring,  semester of even numbered years."
4264,ENGL-3821,ENGL,3821,1,3,A,SS: English,SS: English,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,,,,1/1/2007,,
4265,ENGL-3822,ENGL,3822,2,3,A,SS: English,SS: English,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,,2009SP,2009SP,1/1/2007,,
4547,ENGL-3823,ENGL,3823,3,"3, 4",A,Special Studies,Special Studies,HBIBL,LLC,LALT,UG,,,LEVEL,STND,23.0801,"2011FA, 2010FA, 2009FA, 2009SP",2011FA,2/28/2008,,
4609,ENGL-3833,ENGL,3833,3,"3, 4",A,Studies in C. S. Lewis,Studies in C. S. Lewis,HBIBL,LLC,LALT,UG,,,LEVEL,STND,,,,9/1/2008,,
4266,ENGL-3923,ENGL,3923,3,3,A,SS: English,SS: English,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,"2009FA, 2007FA",2009FA,1/1/2007,,
3140,ENGL-4103,ENGL,4103,3,4,A,Modern Drama,Modern Drama,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,16.1202,"2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2016SP, 2014SP, 2012SP, 2010SP, 2008SP, 2004SP, 2002SP",2022SP,1/1/1950,,"Prerequisite: ENGL-1213 with a grade of ""C"" or , better. A study of major works, themes, and , movements in modern drama. This course is offered , as needed."
928,ENGL-4113,ENGL,4113,3,4,A,Studies in Chaucer,Studies in Chaucer,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,"2021FA, 2020FA, 2019FA, 2018FA, 2017SP, 2015SP, 2013SP, 2011SP, 2010FA, 2008FA, 2007SP, 2006SP, 2005SP, 2003SP, 2001SP, 1999SP",2021FA,1/1/1950,,"Prerequisite: ENGL-1213 with a grade of ""C"" or , better. Non-majors by permission only. A detailed , study of Chaucer's works and the modern criticism , of Chaucer in the original Middle English. This , course is normally offered as needed."
5372,ENGL-4123,ENGL,4123,3,4,A,The Novels of Jane Austen,The Novels of Jane Austen,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,16.1202,"2022FA, 2022SU, 2021FA, 2021SU, 2020FA, 2019FA, 2018FA, 2017FA",2022FA,1/1/1950,,"Prerequisite: ENGL-1213 and ENGL-2223. This , English elective surveys Austen's six complete , novels. It is a seminar style course that places , Austen in her socio-cultural context and in the , context of the Rise of the Novel. This course is , offered as needed."
5373,ENGL-4133,ENGL,4133,3,4,A,Studies in Tolkien,Studies in Tolkien,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,16.1202,"2022FA, 2022SU, 2022SP, 2021FA, 2021SU, 2021SP, 2020SU, 2020SP, 2019SU, 2019SP, 2018SP, 2016SP",2022FA,1/1/1950,,"Prerequisite: ENGL-1213 and ENGL-2223. This , English elective surveys Tolkien's major literary , works. It is a seminar style course that places , Tolkien in his socio-cultural, theological, and , popluar context. This course is offered as needed."
5374,ENGL-4143,ENGL,4143,3,4,A,Film As Literature,Film As Literature,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,16.1202,"2023SP, 2022SP, 2021SP",2023SP,1/1/1950,,"Prerequisite: ENGL-1213 and ENGL-2223. This , English elective introduces terminology and , conventions of film, analyzes classic film, and , focuses on film genres in order to posititon film , as a form of literature. It is a seminar style , course and requires students to view films out of , class. This course is offered as needed."
929,ENGL-4213,ENGL,4213,3,4,A,Studies in Shakespeare,Studies in Shakespeare,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0101,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017SP, 2015SP, 2013SP, 2012SP, 2011SP, 2010SP, 2008SP, 2007SP, 2006FA, 2006SP, 2005FA, 2004FA, 2004SP, 2003FA, 2003SU, 2002SU2, 2002SP, 2001SU2, 2000FA, 2000SP, 1999FA",2023SP,1/1/1950,,"Prerequisite: ENGL-1213 with a grade of ""C"" or , better. Non-majors by permission only. A thorough , analysis of at least 11 of Shakespeare's plays , and the major criticism. This course is normally , offered in the spring semester odd numbered years."
930,ENGL-4310,ENGL,4310,0,4,A,Studies in Milton,Studies in Milton,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,,,,1/1/1950,,
941,ENGL-4633,ENGL,4633,3,4,A,Intercultural Comm I,Intercultural Comm I,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.9999,"2023SP, 2022FA, 2022SU, 2022SP, 2021FA, 2021SU, 2021SP, 2020FA, 2020SU, 2019FA, 2019SU, 2018FA, 2018SU, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA, 2013SP, 2011SP, 2009SU, 2007SP, 2006SU, 2005SU4, 2005SP, 2004SU1, 2003FA, 2003SU, 2003SP, 2002FA, 2002SU1, 2001FA, 2001SU1, 2001SP, 1999SP",2023SP,1/1/1950,,"Prerequisite: ENGL-1213 with a grade of ""C"" or , better. A survey of the basic concepts of how , people communicate effectively across cultural , boundaries, with special attention given to the , complex nature culture plays in communication. , ENGL-4633 fosters in students an understanding , and appreciation of their own culture and , cultural patterns of communication and those of , other cultures. Same as COMM-4633, MISS-4633 and , SOCI-4633. This course is normally offered in the , fall semester of odd numbered years."
942,ENGL-4643,ENGL,4643,3,4,A,Intercultural Comm II,Intercultural Comm II,HBIBL,LLC,LALT,UG,A,A,LEVEL,ICC,23.9999,"2017FA, 2015FA, 2013FA, 2011FA, 2009FA, 2006FA, 2005FA, 2004FA, 2003FA",2017FA,1/1/1950,,"Prerequisite: ENGL-1213 with a grade of ""C"" or , better. Typically taught while a student is , living in a foreign culture. Same as MISS-4643 , and SOCI-4643."
5814,ENGL-4683,ENGL,4683,3,4,A,TEFL Praticum,TEFL Praticum,HBIBL,LLC,LALT,UG,A,FSU,LEVEL,IS,16.0102,"2022SU, 2020SU",2022SU,5/20/2020,,
198,ENGL-4733,ENGL,4733,3,4,A,Senior Capstone,Senior Capstone,HBIBL,LLC,LALT,UG,A,A,"SRLVL, LEVEL",STND,23.0101,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA, 2012FA, 2012SP, 2011FA, 2011SP, 2010FA, 2010SP, 2009FA, 2009SP, 2008FA, 2008SP, 2007FA, 2007SP, 2006FA, 2006SP, 2005FA, 2005SP, 2004FA, 2004SP, 2003FA, 2003SP, 2002FA, 2001FA, 2001SP, 2000FA, 2000SP, 1999FA, 1999SP",2022FA,1/1/1950,,"Prerequisites: Senior standing and departmental , approval. A capstone course giving Language and , Literature majors the opportunity to synthesize , previous work, to interact with the faculty at an , advanced level, and to practice research skills , in preparation for graduate school or for entry , into their profession. This course is normally , offered every fall semester."
4338,ENGL-4801,ENGL,4801,1,4,A,SS: Special Studies English,SS: Special Studies English,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,,,1/1/2007,,
4339,ENGL-4802,ENGL,4802,2,4,A,SS: Special Studies English,SS: Special Studies English,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,,,1/1/2007,,
4340,ENGL-4803,ENGL,4803,3,4,A,SS: Special Studies English,SS: Special Studies English,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,"2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2015FA, 2015SP, 2013FA, 2013SP, 2011FA, 2011SU",2021FA,1/1/2007,,
4341,ENGL-4811,ENGL,4811,1,4,A,SS: Special Studies English,SS: Special Studies English,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,,,1/1/2007,,
4342,ENGL-4812,ENGL,4812,2,4,A,SS: Special Studies English,SS: Special Studies English,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,"2021SU, 2020SU, 2019SU, 2018SU, 2017SU, 2016SP, 2015SP, 2014SP, 2013SP, 2012SP",2021SU,1/1/2007,,
4274,ENGL-4813,ENGL,4813,3,4,A,SS: Special Studies English,SS: Special Studies English,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,"2022FA, 2022SP, 2021SU, 2020SU, 2019SU, 2018FA, 2018SU, 2017FA, 2017SU, 2016FA, 2016SU, 2016SP, 2015FA, 2015SU, 2014FA, 2014SU, 2014SP, 2013FA, 2013SU, 2013SP, 2012FA, 2012SU, 2011FA, 2011SU, 2011SP, 2010FA, 2010SU, 2009SU, 2007FA",2022FA,2/15/2007,,"Prerequisite: ENGL-1213 with a grade of ""C"" or , better. Non-majors by permission only. A detailed , study of a specific genre, movement, or writer in , literature, of genre writing or rhetoric; of , culture, language, or methodology. This course , may be repeated as the content is changed. This , course is normally offered every semester."
4405,ENGL-4823,ENGL,4823,3,"3, 4",A,SS: Literature,SS: Literature,HBIBL,LLC,LALT,UG,,,LEVEL,STND,,2008SP,2008SP,1/1/2007,,
4629,ENGL-4831,ENGL,4831,1,4,A,SS: English,SS: English,HBIBL,LLC,LALT,UG,A,A,LEVEL,IS,23.0801,"2011SP, 2009SP",2011SP,1/1/2009,,
4550,ENGL-4833,ENGL,4833,3,3,A,SS: English/Literature,SS: English/Literature,HBIBL,LLC,LALT,UG,A,A,LEVEL,,23.0101,"2011SP, 2009SU, 2009SP",2011SP,4/1/2008,,
959,ENGL-4844,ENGL,4844,4,4,A,Cross-Culturl Comm II,Cross-Culturl Comm II,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.9999,,,1/1/1950,,
205,ENGL-4851,ENGL,4851,1,4,A,Pract Writ/Resear/Edit,Practicum in Writing/Research/Editing,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.1301,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2020SP, 2019FA, 2019SP, 2018FA, 2018SP, 2017FA, 2017SP, 2016SP, 2015FA, 2014SP, 2012SP, 2006SP, 2002FA",2023SP,1/1/1950,,"Prerequisite: ENGL-1213 . Practical experience , working with a publisher of books or periodicals , (e.g., work with a textbook publisher, Soundings , or Christian Chronicle.) This course is normally , offered as needed."
214,ENGL-4852,ENGL,4852,2,4,A,Pract Writ/Resear/Edit,Practicum Writing/Research/Editing,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,"2017FA, 2015FA, 2013FA, 2011FA, 2006SP",2017FA,1/1/1950,,
4953,ENGL-4853,ENGL,4853,3,"3, 4",A,SS: Writing,SS: Writing,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,"2022SP, 2021FA, 2021SP, 2020FA, 2020SP, 2019FA, 2019SP, 2018FA, 2018SP, 2017SP, 2016FA, 2016SP, 2015SP, 2014FA, 2014SP, 2013SP, 2012SP",2022SP,1/1/2012,,
961,ENGL-4863,ENGL,4863,3,4,A,Tefl Stu Teach Pract,Tefl Stu Teach Pract,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,13.1401,"2023SP, 2022FA, 2022SU, 2022SP, 2021FA, 2021SU, 2021SP, 2020FA, 2020SP, 2019FA, 2019SP, 2018FA, 2018SP, 2017FA, 2017SP, 2016FA, 2016SU, 2016SP, 2015FA, 2015SU, 2015SP, 2014FA, 2014SU, 2014SP, 2013FA, 2013SP, 2012FA, 2012SU, 2012SP, 2011FA, 2011SU, 2011SP, 2010FA, 2010SU, 2010SP, 2009FA, 2009SP, 2008FA, 2008SP, 2007FA, 2007SU, 2007SP, 2006FA, 2006SU1, 2005FA, 2005SP, 2004FA, 2004SP, 2003FA, 2003SP, 2002FA, 2002SP, 2001FA, 2001SP, 2000FA, 2000SU4, 2000SP, 1999FA, 1999SU4, 1999SP",2023SP,1/1/1950,,"Prerequisites: ENGL-3723 and ENGL-4713. A student , teaching experience with non-native English , speakers (NNESs). Students complete 30 class , hours of teaching NNES. Additionally, students , complete a resume and cover letter in reference , to a job search for an English language teaching , position. This course is normally offered as , needed."
4965,ENGL-4873,ENGL,4873,3,"3, 4",A,Writing Internship,Writing Internship,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0801,"2023SP, 2022FA, 2022SU, 2022SP, 2021FA, 2021SU, 2021SP, 2020FA, 2020SU, 2020SP, 2019SU, 2019SP, 2018SU, 2018SP, 2016SP, 2014SP, 2012SP",2023SP,1/1/2012,,"Prerequisite: Junior or senior status.  Non-majors,  by permission only.  Offered on demand., An independent study focused on developing,  professional writing abilities through the,  student's solicitation of writing works at a,  nonprofit or business.  Students must spend a,  minimum of 30 hours during the semester on,  exclusively written work in addition to other,  writing skill development exercises and logs,  required by the instructor of record."
2737,ENGL-4900,ENGL,4900,1,"1, 2, 3, 4",A,IS:INDEPENDENT STUDIES ENGL,IS:INDEPENDENT STUDIES ENGL,HBIBL,LLC,LALT,UG,A,A,LEVEL,IS,23.0501,"2022FA, 2021FA, 2000FA, 2000SU4, 2000SU2, 2000SP, 1999FA",2022FA,7/1/1999,,"A reading, research, or writing project related , to a student's special interest or need. The , course may be taken only by juniors or seniors , with approval of the departmental chair and , agreement by an English instructor to direct the , project. This course is normally offered as , needed."
2535,ENGL-4901,ENGL,4901,1,1,A,Independent Study,Independent Study,HBIBL,LLC,LALT,UG,,,LEVEL,IS,23.0101,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2018FA, 2016FA, 2014SP, 2012SP, 2011SP, 2010SP, 2009SP, 2008FA, 2008SP, 2007FA, 2007SP, 2005FA, 2005SP, 2004FA, 2004SP, 2003FA, 2003SP, 2002FA, 2002SP, 2001FA, 2001SP, 2000SP, 1999SP",2023SP,1/1/1994,,
3019,ENGL-4902,ENGL,4902,2,"3, 4",A,IS: English,IS: English,HBIBL,LLC,LALT,UG,,,LEVEL,IS,23.0101,"2022FA, 2021FA, 2020FA, 2018FA, 2017SP, 2016FA, 2015SP, 2013SP, 2011SP, 2009SP, 2006SP, 2005FA, 2003SP, 2002SU4, 2001SU4, 2001SP",2022FA,9/1/2000,,
2488,ENGL-4903,ENGL,4903,3,3,A,Independent Study,Independent Study,HBIBL,LLC,LALT,UG,,,LEVEL,IS,16.0102,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2020SP, 2019FA, 2019SP, 2018FA, 2018SP, 2017SP, 2016FA, 2016SP, 2014SP, 2012SP, 2010FA, 2008FA, 2004FA, 2004SP, 2003FA, 2003SP, 2002FA, 2002SU4, 2002SP, 2001FA, 2001SU4, 2001SP, 2000FA, 2000SP, 1999FA, 1999SU2, 1999SP",2023SP,1/1/1950,,
3626,ENGL-4904,ENGL,4904,4,4,A,Independent Study,Independent Study,HBIBL,LLC,LALT,UG,,,LEVEL,IS,23.0501,"2017FA, 2015FA, 2013FA, 2003FA",2017FA,5/1/2003,,
5198,ENGL-4906,ENGL,4906,6,4,A,English Internship,English Internship,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,23.0501,"2017FA, 2015FA, 2013FA",2017FA,1/1/2013,,
3315,ENGL-4911,ENGL,4911,1,"3, 4",A,IS:Film Studies,IS:Film Studies,HBIBL,LLC,LALT,UG,,,LEVEL,IS,23.0101,2001FA,2001FA,1/1/2000,,
2491,ENGL-4913,ENGL,4913,3,3,A,Independent Study,Independent Study,HBIBL,LLC,LALT,UG,,,LEVEL,IS,23.0101,"2018FA, 2017FA, 2016FA, 2015FA, 2013FA, 2013SP, 2011SP, 2010FA, 2010SP, 2009SP, 2008FA, 2008SP, 2007SP, 2006FA, 2006SU3, 2006SP, 2005SP, 2004FA, 2004SP, 2003FA, 2003SP, 2002FA, 2002SU4, 2002SU1, 2002SP, 2001FA, 2001SU4, 2001SP, 2000FA, 2000SP, 1999SP",2018FA,1/1/1950,,
2536,ENGL-4921,ENGL,4921,1,3,A,Independent Study,Independent Study,HBIBL,LLC,LALT,UG,,,LEVEL,IS,,"2003SP, 2001SP, 1999SP",2003SP,1/1/1994,,
4052,ENGL-4923,ENGL,4923,3,4,A,IS:Independent Study,IS:Independent Study,HBIBL,LLC,LALT,UG,,,LEVEL,IS,23.0101,2005FA,2005FA,1/1/1950,,
5375,ENGL-4963,ENGL,4963,3,4,A,Tefl Stu Teach Pract,Tefl Stu Teach Pract,HBIBL,LLC,LALT,UG,A,A,LEVEL,STND,13.1401,"2018FA, 2016FA",2018FA,1/1/1950,,Observation and teaching experience in an ESL classroom or extensive practice in private tutoring with formal supervision. This course is normally offered as needed.
3149,ENGL-4973,ENGL,4973,3,4,A,IS:American Literature I,IS:American Literature I,HBIBL,LLC,LALT,UG,,,LEVEL,IS,23.0801,"2005FA, 2002FA, 2001FA",2005FA,1/1/1950,,
4516,ENGL-8000,ENGL,8000,0,2,A,Honors Sub for English Req,Honors Sub for English Req,HBIBL,LLC,LALT,UG,A,A,LEVEL,NP,,,,7/1/2007,,
3320,ENGL-9000,ENGL,9000,0,"1, 2, 3, 4",A,Vienna Studies Trip,Vienna Studies Trip,HBIBL,LLC,LALT,UG,,,LEVEL,STND,,,,1/1/2001,,
3322,ENGL-9100,ENGL,9100,0,"1, 2, 3, 4",A,Pacific Rim Trip,Pacific Rim Trip,HBIBL,LLC,LALT,UG,,,LEVEL,,,,,1/1/2001,,
3345,ENGR-0011,ENGR,11,1,"1, 2",A,Engr Sci Lower Division,Engr Sci Lower Division,,,ENGR,UG,,,LEVEL,EQIV,,,,1/1/2001,,
3466,ENGR-0012,ENGR,12,2,"1, 2",A,Engr Science Lower Division,Engr Science Lower Division,,,ENGR,UG,A,A,LEVEL,EQIV,,,,1/1/2001,,
3187,ENGR-0013,ENGR,13,3,"1, 2",A,Engr Science Lower Division,Engr Science Lower Division,,,ENGR,UG,,,LEVEL,EQIV,14.9999,,,1/1/2001,,
